timestamp,cpu_percent,mem_percent,raw_pred,voted_pred,active_sched,switched
1775027762.9471648,65.3,19.1,idle,idle,idle,False
1775027763.018747,64.6,19.1,idle,idle,idle,False
1775027763.0843372,64.8,19.1,idle,idle,idle,False
1775027763.1476238,64.8,19.1,idle,idle,idle,False
1775027763.2119088,66.3,19.1,idle,idle,idle,False
1775027763.2763534,64.4,19.1,idle,idle,idle,False
1775027763.3401504,64.8,19.1,idle,idle,idle,False
1775027763.3986325,66.3,19.1,idle,idle,idle,False
1775027763.4519687,65.3,19.1,idle,idle,idle,False
1775027763.5141642,64.7,19.1,idle,idle,idle,False
1775027763.5695126,64.1,19.1,idle,idle,idle,False
1775027763.626403,65.4,19.1,idle,idle,idle,False
1775027763.728841,65.3,19.1,idle,idle,idle,False
1775027763.7931995,64.8,19.1,idle,idle,idle,False
1775027763.868137,65.4,19.1,idle,idle,idle,False
1775027763.9440348,64.2,19.1,idle,idle,idle,False
1775027764.0041406,63.4,19.1,idle,idle,idle,False
1775027764.0637674,65.5,19.1,idle,idle,idle,False
1775027764.1144645,66.2,19.1,idle,idle,idle,False
1775027764.165727,62.9,19.1,idle,idle,idle,False
1775027764.2174394,64.8,19.1,idle,idle,idle,False
1775027764.2734208,64.9,19.1,idle,idle,idle,False
1775027764.3274207,66.7,19.1,idle,idle,idle,False
1775027764.3827825,64.0,19.1,idle,idle,idle,False
1775027764.4328718,64.7,19.1,idle,idle,idle,False
1775027764.4879575,65.0,19.1,idle,idle,idle,False
1775027764.540214,65.3,19.1,idle,idle,idle,False
1775027764.5918765,65.3,19.1,idle,idle,idle,False
1775027764.6439655,64.9,19.1,idle,idle,idle,False
1775027764.7020931,65.0,19.1,idle,idle,idle,False
1775027764.7625356,64.7,19.1,idle,idle,idle,False
1775027764.8127918,66.7,19.1,idle,idle,idle,False
1775027764.8673909,64.9,19.1,idle,idle,idle,False
1775027765.0472453,63.4,19.1,idle,idle,idle,False
1775027765.1124294,64.9,19.1,idle,idle,idle,False
1775027765.179205,68.4,19.1,idle,idle,idle,False
1775027765.2460847,62.6,19.1,idle,idle,idle,False
1775027765.3099756,65.6,19.1,idle,idle,idle,False
1775027765.364834,64.9,19.1,idle,idle,idle,False
1775027765.4191213,66.7,19.1,idle,idle,idle,False
1775027765.4764318,64.6,19.1,idle,idle,idle,False
1775027765.528042,63.9,19.1,idle,idle,idle,False
1775027765.5879707,64.6,19.1,idle,idle,idle,False
1775027765.639524,66.7,19.1,idle,idle,idle,False
1775027765.6952827,64.6,19.1,idle,idle,idle,False
1775027765.745366,64.7,19.1,idle,idle,idle,False
1775027765.797354,65.3,19.1,idle,idle,idle,False
1775027765.8475773,66.2,19.1,idle,idle,idle,False
1775027765.8992598,66.2,19.1,idle,idle,idle,False
1775027765.9544358,63.5,19.1,idle,idle,idle,False
1775027766.020613,67.0,19.1,idle,idle,idle,False
1775027766.1302423,63.8,19.1,idle,idle,idle,False
1775027766.1861317,66.7,19.1,idle,idle,idle,False
1775027766.2522132,66.3,19.1,idle,idle,idle,False
1775027766.3113258,66.7,19.1,idle,idle,idle,False
1775027766.379143,65.6,19.1,idle,idle,idle,False
1775027766.451748,64.7,19.1,idle,idle,idle,False
1775027766.5152895,64.4,19.1,idle,idle,idle,False
1775027766.5692234,64.9,19.1,idle,idle,idle,False
1775027766.6357417,65.6,19.1,idle,idle,idle,False
1775027766.7005134,64.8,19.1,idle,idle,idle,False
1775027766.7553942,66.7,19.1,idle,idle,idle,False
1775027766.8190548,64.4,19.1,idle,idle,idle,False
