timestamp,cpu_usage,cpu_core_avg,mem_usage,mem_pressure,cpu_rolling_5,mem_rolling_5,disk_read_diff,disk_write_diff,label
1774887739.062105,11.2,12.227777777777778,79.5,0.958558969031443,8.980000000000006,79.96000000000001,-65005611482.14212,1191839.945576235,cpu_bound
1774887739.427756,8.1,7.921428571428571,85.2,0.9720015651908472,9.440000000000005,81.32000000000001,-205079.80002332758,-1042814.6100584909,idle
1774887740.088838,35.9,42.31111111111111,82.7,0.9660840885511941,15.380000000000006,82.18,405814.4039831456,1562407.0760008455,cpu_bound
1774887740.430047,9.2,9.221428571428572,85.1,0.9719132967827346,16.420000000000005,83.53999999999999,-809838.6469423629,-1670566.0349213574,idle
1774887741.431608,11.6,11.335714285714284,85.2,0.9719885296110031,15.200000000000006,83.54,0.0,-40866.37659723215,idle
1774887741.549143,82.7,87.15,83.8,0.9685507418820184,29.50000000000001,84.4,67317.43409691878,283294.2018245332,cpu_bound
1774887742.432859,8.0,7.9071428571428575,85.0,0.971710935923176,29.480000000000008,84.35999999999999,-67317.43409691878,-160567.73046604745,idle
1774887742.7237709,89.0,88.88888888888889,83.8,0.9685429929131597,40.10000000000001,84.58,0.0,6294.825823873602,cpu_bound
1774887743.4342449,9.9,9.94285714285714,85.1,0.9717953726447787,40.24,84.58,1055305.4235089165,-129021.29718235933,idle
1774887743.8183355,88.9,88.88888888888889,83.8,0.9685711007105402,55.70000000000001,84.29999999999998,-1055305.4235089165,243238.2533151729,cpu_bound
1774887744.4357789,6.3,6.228571428571429,85.0,0.971690097187432,40.42000000000001,84.53999999999999,65435.62272724459,-30572.479451627994,idle
1774887744.9261394,89.0,88.88888888888889,83.8,0.968562021667763,56.620000000000005,84.3,-65435.62272724459,112705.91468254584,cpu_bound
1774887745.4383385,8.1,8.078571428571427,85.0,0.9716497872354546,40.440000000000005,84.53999999999999,0.0,-260002.99471376243,idle
1774887746.0208015,88.9,88.88888888888889,83.8,0.9685558315089113,56.24000000000001,84.28,0.0,-1758.2022405380194,cpu_bound
1774887746.439845,8.0,7.721428571428571,85.0,0.9716496507514567,40.06,84.52000000000001,65437.39857316437,83623.65519782953,idle
1774887747.113517,88.9,88.88888888888889,83.8,0.9685611504554367,56.580000000000005,84.28,-65437.39857316437,-147234.14678961982,cpu_bound
1774887747.4413023,9.9,9.8,85.0,0.9716994699579767,40.760000000000005,84.52000000000001,24540.23961055286,102250.99837730358,idle
1774887748.220761,89.1,88.88888888888889,83.8,0.968569404108807,56.960000000000015,84.28,-24540.23961055286,8727.248842082321,cpu_bound
1774887748.5442276,15.4,15.4,85.6,0.9728648181241042,42.260000000000005,84.64,3974651.771631845,193550.08286593182,cpu_bound
1774887749.5535953,84.8,85.71428571428571,88.9,0.979774504456515,57.620000000000005,85.41999999999999,3850666.9557608324,40400.47879696789,cpu_bound
1774887749.8399217,84.1,83.94444444444444,78.3,0.9555306749263475,56.660000000000004,84.32,-7579937.270358245,1802791.3666046502,io_bound
1774887750.8423944,14.4,14.116666666666667,78.8,0.9568274124907447,57.56000000000002,83.08000000000001,-163663.51600926352,59659644.518899195,io_bound
1774887751.2817984,85.7,85.71428571428571,88.8,0.9795104514209918,56.88000000000001,84.08,11968717.857401812,-61679379.73397014,cpu_bound
1774887751.844242,9.3,8.844444444444443,78.8,0.9567543698991413,55.66000000000001,82.72,-12050435.79842698,285727954.4461009,io_bound
1774887752.8481295,10.1,9.05,78.7,0.956599487241282,40.72000000000001,80.67999999999999,0.0,7432528.6976979375,io_bound
1774887753.2552743,85.7,85.71428571428571,88.7,0.979451321000621,41.040000000000006,82.76,508503.73290321225,-292912797.9994986,cpu_bound
1774887753.8508177,10.7,11.288888888888888,78.9,0.9571061305749512,40.300000000000004,82.78,-100001.7580498152,289566776.5869794,io_bound
1774887754.8553996,10.7,9.711111111111112,78.9,0.9569924382559133,25.300000000000004,80.80000000000001,-351419.52255434653,29181080.204167664,io_bound
1774887755.1866083,85.8,85.71428571428571,88.8,0.9795537350011861,40.60000000000001,82.8,1166627.3093801138,-319025969.44519216,cpu_bound
1774887755.8571427,9.0,9.17777777777778,78.9,0.9570301900496432,40.38000000000001,82.84,-1223709.7616791644,337336668.29576206,io_bound
1774887756.8593323,12.7,11.183333333333334,78.8,0.9568230819674871,25.78000000000001,80.86,0.0,-21954770.99053526,io_bound
1774887757.277173,86.0,85.71428571428571,88.7,0.9793148522474122,40.84000000000001,82.82000000000001,246869.1799594547,-315399124.3084508,cpu_bound
1774887757.8615808,10.9,9.516666666666667,78.6,0.9564289585759946,40.88000000000001,82.75999999999999,-246869.1799594547,325409621.0577015,io_bound
